"id","item","resp","cov_ideology","cov_party_id","cov_age_band","cov_gender"
520,IMM_8,3,1,1,50-59,Female
520,IMM_4,1,1,1,50-59,Female
520,IMM_6,2,1,1,50-59,Female
524,IMM_5,0,1,3,30-39,Female
524,IMM_1,0,1,3,30-39,Female
524,IMM_8,3,1,3,30-39,Female
524,IMM_7,0,1,3,30-39,Female
524,IMM_3,4,1,3,30-39,Female
524,IMM_2,1,1,3,30-39,Female
524,IMM_10,3,1,3,30-39,Female
524,IMM_4,2,1,3,30-39,Female
524,IMM_9,3,1,3,30-39,Female
524,IMM_6,3,1,3,30-39,Female
529,IMM_4,0,1,1,50-59,Female
529,IMM_6,2,1,1,50-59,Female
529,IMM_5,0,1,1,50-59,Female
529,IMM_1,0,1,1,50-59,Female
529,IMM_9,4,1,1,50-59,Female
529,IMM_8,4,1,1,50-59,Female
529,IMM_2,0,1,1,50-59,Female
529,IMM_7,0,1,1,50-59,Female
529,IMM_10,3,1,1,50-59,Female
529,IMM_3,4,1,1,50-59,Female
534,IMM_9,3,1,1,40-49,Female
534,IMM_5,0,1,1,40-49,Female
534,IMM_8,3,1,1,40-49,Female
534,IMM_1,0,1,1,40-49,Female
534,IMM_4,2,1,1,40-49,Female
534,IMM_3,4,1,1,40-49,Female
534,IMM_7,0,1,1,40-49,Female
534,IMM_10,3,1,1,40-49,Female
534,IMM_6,4,1,1,40-49,Female
534,IMM_2,3,1,1,40-49,Female
539,IMM_6,2,1,1,50-59,Male
539,IMM_1,0,1,1,50-59,Male
539,IMM_9,2,1,1,50-59,Male
539,IMM_8,1,1,1,50-59,Male
539,IMM_7,2,1,1,50-59,Male
539,IMM_4,1,1,1,50-59,Male
539,IMM_10,3,1,1,50-59,Male
539,IMM_2,2,1,1,50-59,Male
539,IMM_5,0,1,1,50-59,Male
539,IMM_3,4,1,1,50-59,Male
551,IMM_6,4,1,1,60-69,Male
551,IMM_10,4,1,1,60-69,Male
551,IMM_7,2,1,1,60-69,Male
551,IMM_4,3,1,1,60-69,Male
551,IMM_3,4,1,1,60-69,Male
551,IMM_5,0,1,1,60-69,Male
551,IMM_2,3,1,1,60-69,Male
551,IMM_9,4,1,1,60-69,Male
551,IMM_1,0,1,1,60-69,Male
551,IMM_8,4,1,1,60-69,Male
581,IMM_4,0,1,3,18-29,Female
581,IMM_10,4,1,3,18-29,Female
581,IMM_1,0,1,3,18-29,Female
581,IMM_3,4,1,3,18-29,Female
581,IMM_2,0,1,3,18-29,Female
581,IMM_9,2,1,3,18-29,Female
581,IMM_6,2,1,3,18-29,Female
581,IMM_7,0,1,3,18-29,Female
581,IMM_8,1,1,3,18-29,Female
581,IMM_5,0,1,3,18-29,Female
584,IMM_8,1,1,1,30-39,Male
584,IMM_7,4,1,1,30-39,Male
584,IMM_9,4,1,1,30-39,Male
584,IMM_10,4,1,1,30-39,Male
584,IMM_3,4,1,1,30-39,Male
584,IMM_5,4,1,1,30-39,Male
584,IMM_4,3,1,1,30-39,Male
584,IMM_2,4,1,1,30-39,Male
584,IMM_6,3,1,1,30-39,Male
584,IMM_1,3,1,1,30-39,Male
589,IMM_3,4,1,1,40-49,Male
589,IMM_1,1,1,1,40-49,Male
589,IMM_6,3,1,1,40-49,Male
589,IMM_2,2,1,1,40-49,Male
589,IMM_7,1,1,1,40-49,Male
589,IMM_8,1,1,1,40-49,Male
589,IMM_4,2,1,1,40-49,Male
589,IMM_5,1,1,1,40-49,Male
589,IMM_9,4,1,1,40-49,Male
589,IMM_10,4,1,1,40-49,Male
591,IMM_8,4,1,1,30-39,Female
591,IMM_5,0,1,1,30-39,Female
591,IMM_3,4,1,1,30-39,Female
591,IMM_2,2,1,1,30-39,Female
591,IMM_7,2,1,1,30-39,Female
591,IMM_10,3,1,1,30-39,Female
591,IMM_1,2,1,1,30-39,Female
591,IMM_9,2,1,1,30-39,Female
591,IMM_6,3,1,1,30-39,Female
591,IMM_4,1,1,1,30-39,Female
602,IMM_7,2,1,1,40-49,Male
602,IMM_8,4,1,1,40-49,Male
602,IMM_9,4,1,1,40-49,Male
602,IMM_5,4,1,1,40-49,Male
602,IMM_6,4,1,1,40-49,Male
602,IMM_10,4,1,1,40-49,Male
602,IMM_1,1,1,1,40-49,Male
602,IMM_3,2,1,1,40-49,Male
602,IMM_4,4,1,1,40-49,Male
602,IMM_2,4,1,1,40-49,Male
605,IMM_5,1,1,5,50-59,Female
605,IMM_4,1,1,5,50-59,Female
605,IMM_7,0,1,5,50-59,Female
605,IMM_9,4,1,5,50-59,Female
605,IMM_6,3,1,5,50-59,Female
605,IMM_2,3,1,5,50-59,Female
605,IMM_10,4,1,5,50-59,Female
605,IMM_1,2,1,5,50-59,Female
605,IMM_3,3,1,5,50-59,Female
605,IMM_8,4,1,5,50-59,Female
611,IMM_4,2,1,1,30-39,Female
611,IMM_2,3,1,1,30-39,Female
611,IMM_8,4,1,1,30-39,Female
611,IMM_3,4,1,1,30-39,Female
611,IMM_6,3,1,1,30-39,Female
611,IMM_10,3,1,1,30-39,Female
611,IMM_5,0,1,1,30-39,Female
611,IMM_1,0,1,1,30-39,Female
611,IMM_7,0,1,1,30-39,Female
611,IMM_9,3,1,1,30-39,Female
612,IMM_5,1,1,1,30-39,Female
612,IMM_10,4,1,1,30-39,Female
612,IMM_1,0,1,1,30-39,Female
612,IMM_9,3,1,1,30-39,Female
612,IMM_6,4,1,1,30-39,Female
612,IMM_4,1,1,1,30-39,Female
612,IMM_3,4,1,1,30-39,Female
612,IMM_7,0,1,1,30-39,Female
612,IMM_8,4,1,1,30-39,Female
612,IMM_2,0,1,1,30-39,Female
630,IMM_6,3,1,3,30-39,Other
630,IMM_7,0,1,3,30-39,Other
630,IMM_1,0,1,3,30-39,Other
630,IMM_4,0,1,3,30-39,Other
630,IMM_3,4,1,3,30-39,Other
630,IMM_2,3,1,3,30-39,Other
630,IMM_9,4,1,3,30-39,Other
630,IMM_10,2,1,3,30-39,Other
630,IMM_8,2,1,3,30-39,Other
630,IMM_5,0,1,3,30-39,Other
635,IMM_10,4,1,3,18-29,Male
635,IMM_2,2,1,3,18-29,Male
635,IMM_6,4,1,3,18-29,Male
635,IMM_8,2,1,3,18-29,Male
635,IMM_7,0,1,3,18-29,Male
635,IMM_9,4,1,3,18-29,Male
635,IMM_3,4,1,3,18-29,Male
635,IMM_1,0,1,3,18-29,Male
635,IMM_4,1,1,3,18-29,Male
635,IMM_5,0,1,3,18-29,Male
636,IMM_2,4,1,3,70-79,Male
636,IMM_1,4,1,3,70-79,Male
636,IMM_8,2,1,3,70-79,Male
636,IMM_3,4,1,3,70-79,Male
636,IMM_4,0,1,3,70-79,Male
636,IMM_6,2,1,3,70-79,Male
636,IMM_5,0,1,3,70-79,Male
636,IMM_9,2,1,3,70-79,Male
636,IMM_7,2,1,3,70-79,Male
636,IMM_10,0,1,3,70-79,Male
644,IMM_9,1,1,1,50-59,Female
644,IMM_7,0,1,1,50-59,Female
644,IMM_8,3,1,1,50-59,Female
644,IMM_6,3,1,1,50-59,Female
644,IMM_2,1,1,1,50-59,Female
644,IMM_1,1,1,1,50-59,Female
644,IMM_5,0,1,1,50-59,Female
644,IMM_10,4,1,1,50-59,Female
644,IMM_4,1,1,1,50-59,Female
644,IMM_3,4,1,1,50-59,Female
650,IMM_10,2,1,1,18-29,Female
650,IMM_4,4,1,1,18-29,Female
650,IMM_9,2,1,1,18-29,Female
650,IMM_5,4,1,1,18-29,Female
650,IMM_3,0,1,1,18-29,Female
650,IMM_8,4,1,1,18-29,Female
650,IMM_2,4,1,1,18-29,Female
650,IMM_7,2,1,1,18-29,Female
650,IMM_1,4,1,1,18-29,Female
650,IMM_6,1,1,1,18-29,Female
668,IMM_7,0,1,1,60-69,Male
668,IMM_2,0,1,1,60-69,Male
668,IMM_1,0,1,1,60-69,Male
668,IMM_9,4,1,1,60-69,Male
668,IMM_3,4,1,1,60-69,Male
668,IMM_8,4,1,1,60-69,Male
668,IMM_4,0,1,1,60-69,Male
668,IMM_10,4,1,1,60-69,Male
668,IMM_6,2,1,1,60-69,Male
668,IMM_5,0,1,1,60-69,Male
669,IMM_3,3,1,3,70-79,Female
669,IMM_7,1,1,3,70-79,Female
669,IMM_5,1,1,3,70-79,Female
669,IMM_8,4,1,3,70-79,Female
669,IMM_2,3,1,3,70-79,Female
669,IMM_10,3,1,3,70-79,Female
669,IMM_6,3,1,3,70-79,Female
669,IMM_1,0,1,3,70-79,Female
669,IMM_4,1,1,3,70-79,Female
669,IMM_9,4,1,3,70-79,Female
677,IMM_1,0,1,1,30-39,Female
677,IMM_4,1,1,1,30-39,Female
677,IMM_7,0,1,1,30-39,Female
677,IMM_9,4,1,1,30-39,Female
677,IMM_5,0,1,1,30-39,Female
677,IMM_3,4,1,1,30-39,Female
677,IMM_8,3,1,1,30-39,Female
677,IMM_6,2,1,1,30-39,Female
677,IMM_10,2,1,1,30-39,Female
677,IMM_2,0,1,1,30-39,Female
681,IMM_1,1,1,1,70-79,Female
681,IMM_9,3,1,1,70-79,Female
681,IMM_7,2,1,1,70-79,Female
681,IMM_4,4,1,1,70-79,Female
681,IMM_5,0,1,1,70-79,Female
681,IMM_2,3,1,1,70-79,Female
681,IMM_6,3,1,1,70-79,Female
681,IMM_8,4,1,1,70-79,Female
681,IMM_10,4,1,1,70-79,Female
681,IMM_3,4,1,1,70-79,Female
693,IMM_1,0,1,1,70-79,Female
693,IMM_8,3,1,1,70-79,Female
693,IMM_10,3,1,1,70-79,Female
693,IMM_4,0,1,1,70-79,Female
693,IMM_9,3,1,1,70-79,Female
693,IMM_3,4,1,1,70-79,Female
693,IMM_6,3,1,1,70-79,Female
693,IMM_5,0,1,1,70-79,Female
693,IMM_2,3,1,1,70-79,Female
693,IMM_7,0,1,1,70-79,Female
704,IMM_1,0,1,1,70-79,Female
704,IMM_5,0,1,1,70-79,Female
704,IMM_4,0,1,1,70-79,Female
704,IMM_2,4,1,1,70-79,Female
704,IMM_10,4,1,1,70-79,Female
704,IMM_8,4,1,1,70-79,Female
704,IMM_6,0,1,1,70-79,Female
704,IMM_9,4,1,1,70-79,Female
704,IMM_3,4,1,1,70-79,Female
704,IMM_7,0,1,1,70-79,Female
715,IMM_8,4,1,1,18-29,Female
715,IMM_10,2,1,1,18-29,Female
715,IMM_4,0,1,1,18-29,Female
715,IMM_6,4,1,1,18-29,Female
715,IMM_5,0,1,1,18-29,Female
715,IMM_7,0,1,1,18-29,Female
715,IMM_3,4,1,1,18-29,Female
715,IMM_9,2,1,1,18-29,Female
715,IMM_2,3,1,1,18-29,Female
715,IMM_1,0,1,1,18-29,Female
733,IMM_7,3,1,1,30-39,Female
733,IMM_3,0,1,1,30-39,Female
733,IMM_5,0,1,1,30-39,Female
733,IMM_1,3,1,1,30-39,Female
733,IMM_4,0,1,1,30-39,Female
733,IMM_8,4,1,1,30-39,Female
733,IMM_6,1,1,1,30-39,Female
733,IMM_9,1,1,1,30-39,Female
733,IMM_2,4,1,1,30-39,Female
733,IMM_10,3,1,1,30-39,Female
743,IMM_1,0,1,1,40-49,Female
743,IMM_10,4,1,1,40-49,Female
743,IMM_6,2,1,1,40-49,Female
743,IMM_3,4,1,1,40-49,Female
743,IMM_7,0,1,1,40-49,Female
743,IMM_8,2,1,1,40-49,Female
743,IMM_5,4,1,1,40-49,Female
743,IMM_9,3,1,1,40-49,Female
743,IMM_2,1,1,1,40-49,Female
743,IMM_4,0,1,1,40-49,Female
747,IMM_6,1,1,1,60-69,Female
747,IMM_9,3,1,1,60-69,Female
747,IMM_10,4,1,1,60-69,Female
747,IMM_2,3,1,1,60-69,Female
747,IMM_3,4,1,1,60-69,Female
747,IMM_7,0,1,1,60-69,Female
747,IMM_4,1,1,1,60-69,Female
747,IMM_5,0,1,1,60-69,Female
747,IMM_1,0,1,1,60-69,Female
747,IMM_8,4,1,1,60-69,Female
762,IMM_9,4,1,1,50-59,Female
762,IMM_3,4,1,1,50-59,Female
762,IMM_6,4,1,1,50-59,Female
762,IMM_4,4,1,1,50-59,Female
762,IMM_10,4,1,1,50-59,Female
762,IMM_7,0,1,1,50-59,Female
762,IMM_2,4,1,1,50-59,Female
762,IMM_5,0,1,1,50-59,Female
762,IMM_1,0,1,1,50-59,Female
762,IMM_8,2,1,1,50-59,Female
775,IMM_1,4,1,1,50-59,Female
775,IMM_8,4,1,1,50-59,Female
775,IMM_3,0,1,1,50-59,Female
775,IMM_4,0,1,1,50-59,Female
775,IMM_6,0,1,1,50-59,Female
775,IMM_7,4,1,1,50-59,Female
775,IMM_2,0,1,1,50-59,Female
775,IMM_10,0,1,1,50-59,Female
775,IMM_5,0,1,1,50-59,Female
775,IMM_9,0,1,1,50-59,Female
779,IMM_1,1,1,1,50-59,Female
779,IMM_9,2,1,1,50-59,Female
779,IMM_10,2,1,1,50-59,Female
779,IMM_3,3,1,1,50-59,Female
779,IMM_8,2,1,1,50-59,Female
779,IMM_5,1,1,1,50-59,Female
779,IMM_6,3,1,1,50-59,Female
779,IMM_2,1,1,1,50-59,Female
779,IMM_7,1,1,1,50-59,Female
779,IMM_4,2,1,1,50-59,Female
783,IMM_7,1,1,1,70-79,Female
783,IMM_8,0,1,1,70-79,Female
783,IMM_9,0,1,1,70-79,Female
783,IMM_10,0,1,1,70-79,Female
783,IMM_3,0,1,1,70-79,Female
783,IMM_4,0,1,1,70-79,Female
783,IMM_6,0,1,1,70-79,Female
783,IMM_2,0,1,1,70-79,Female
783,IMM_5,2,1,1,70-79,Female
783,IMM_1,4,1,1,70-79,Female
791,IMM_7,0,1,3,70-79,Male
791,IMM_3,4,1,3,70-79,Male
791,IMM_8,3,1,3,70-79,Male
791,IMM_2,3,1,3,70-79,Male
791,IMM_5,0,1,3,70-79,Male
791,IMM_1,0,1,3,70-79,Male
791,IMM_10,4,1,3,70-79,Male
791,IMM_4,4,1,3,70-79,Male
791,IMM_6,2,1,3,70-79,Male
791,IMM_9,2,1,3,70-79,Male
797,IMM_10,4,1,1,60-69,Female
797,IMM_4,1,1,1,60-69,Female
797,IMM_3,4,1,1,60-69,Female
797,IMM_1,0,1,1,60-69,Female
797,IMM_8,3,1,1,60-69,Female
797,IMM_5,0,1,1,60-69,Female
797,IMM_2,1,1,1,60-69,Female
797,IMM_7,0,1,1,60-69,Female
797,IMM_9,4,1,1,60-69,Female
797,IMM_6,1,1,1,60-69,Female
808,IMM_5,0,1,1,30-39,Female
808,IMM_10,4,1,1,30-39,Female
808,IMM_6,3,1,1,30-39,Female
808,IMM_8,2,1,1,30-39,Female
808,IMM_4,2,1,1,30-39,Female
808,IMM_2,2,1,1,30-39,Female
808,IMM_3,4,1,1,30-39,Female
808,IMM_1,1,1,1,30-39,Female
808,IMM_7,0,1,1,30-39,Female
808,IMM_9,3,1,1,30-39,Female
821,IMM_5,0,1,1,70-79,Male
821,IMM_4,3,1,1,70-79,Male
821,IMM_6,4,1,1,70-79,Male
821,IMM_9,0,1,1,70-79,Male
821,IMM_10,0,1,1,70-79,Male
821,IMM_2,0,1,1,70-79,Male
821,IMM_8,0,1,1,70-79,Male
821,IMM_7,0,1,1,70-79,Male
821,IMM_3,4,1,1,70-79,Male
821,IMM_1,0,1,1,70-79,Male
824,IMM_9,4,1,1,18-29,Female
824,IMM_4,0,1,1,18-29,Female
824,IMM_7,0,1,1,18-29,Female
824,IMM_6,4,1,1,18-29,Female
824,IMM_2,4,1,1,18-29,Female
824,IMM_5,0,1,1,18-29,Female
824,IMM_3,4,1,1,18-29,Female
824,IMM_1,0,1,1,18-29,Female
824,IMM_8,4,1,1,18-29,Female
824,IMM_10,4,1,1,18-29,Female
841,IMM_4,0,1,1,30-39,Male
841,IMM_5,1,1,1,30-39,Male
841,IMM_3,2,1,1,30-39,Male
841,IMM_1,1,1,1,30-39,Male
841,IMM_8,4,1,1,30-39,Male
841,IMM_9,4,1,1,30-39,Male
841,IMM_10,4,1,1,30-39,Male
841,IMM_7,1,1,1,30-39,Male
841,IMM_6,4,1,1,30-39,Male
841,IMM_2,1,1,1,30-39,Male
846,IMM_10,4,1,1,70-79,Female
846,IMM_1,0,1,1,70-79,Female
846,IMM_4,0,1,1,70-79,Female
846,IMM_6,4,1,1,70-79,Female
846,IMM_3,4,1,1,70-79,Female
846,IMM_7,0,1,1,70-79,Female
846,IMM_5,0,1,1,70-79,Female
846,IMM_2,0,1,1,70-79,Female
846,IMM_8,4,1,1,70-79,Female
846,IMM_9,4,1,1,70-79,Female
854,IMM_10,4,1,1,18-29,Female
854,IMM_8,3,1,1,18-29,Female
854,IMM_9,4,1,1,18-29,Female
854,IMM_5,3,1,1,18-29,Female
854,IMM_2,2,1,1,18-29,Female
854,IMM_1,0,1,1,18-29,Female
854,IMM_4,2,1,1,18-29,Female
854,IMM_6,3,1,1,18-29,Female
854,IMM_7,3,1,1,18-29,Female
854,IMM_3,4,1,1,18-29,Female
872,IMM_10,4,1,1,60-69,Female
872,IMM_4,1,1,1,60-69,Female
872,IMM_5,0,1,1,60-69,Female
872,IMM_2,2,1,1,60-69,Female
872,IMM_7,0,1,1,60-69,Female
872,IMM_9,3,1,1,60-69,Female
872,IMM_3,4,1,1,60-69,Female
872,IMM_1,0,1,1,60-69,Female
872,IMM_6,4,1,1,60-69,Female
872,IMM_8,4,1,1,60-69,Female
893,IMM_7,2,1,1,40-49,Female
893,IMM_2,2,1,1,40-49,Female
893,IMM_4,0,1,1,40-49,Female
893,IMM_5,0,1,1,40-49,Female
893,IMM_6,2,1,1,40-49,Female
893,IMM_10,4,1,1,40-49,Female
893,IMM_8,4,1,1,40-49,Female
893,IMM_9,4,1,1,40-49,Female
893,IMM_1,0,1,1,40-49,Female
893,IMM_3,4,1,1,40-49,Female
894,IMM_10,4,1,1,70-79,Female
894,IMM_4,2,1,1,70-79,Female
894,IMM_5,0,1,1,70-79,Female
894,IMM_2,3,1,1,70-79,Female
894,IMM_3,4,1,1,70-79,Female
894,IMM_8,3,1,1,70-79,Female
894,IMM_1,0,1,1,70-79,Female
894,IMM_9,3,1,1,70-79,Female
894,IMM_7,0,1,1,70-79,Female
894,IMM_6,3,1,1,70-79,Female
910,IMM_1,1,1,1,40-49,Female
910,IMM_6,3,1,1,40-49,Female
910,IMM_8,4,1,1,40-49,Female
910,IMM_4,0,1,1,40-49,Female
910,IMM_7,2,1,1,40-49,Female
910,IMM_2,4,1,1,40-49,Female
910,IMM_3,3,1,1,40-49,Female
910,IMM_9,3,1,1,40-49,Female
910,IMM_5,0,1,1,40-49,Female
910,IMM_10,4,1,1,40-49,Female
914,IMM_2,3,1,1,60-69,Female
914,IMM_6,3,1,1,60-69,Female
914,IMM_8,0,1,1,60-69,Female
914,IMM_1,0,1,1,60-69,Female
914,IMM_9,3,1,1,60-69,Female
914,IMM_5,0,1,1,60-69,Female
914,IMM_4,0,1,1,60-69,Female
914,IMM_7,2,1,1,60-69,Female
914,IMM_3,4,1,1,60-69,Female
914,IMM_10,1,1,1,60-69,Female
920,IMM_5,0,1,1,70-79,Female
920,IMM_8,3,1,1,70-79,Female
920,IMM_2,2,1,1,70-79,Female
920,IMM_6,3,1,1,70-79,Female
920,IMM_10,4,1,1,70-79,Female
920,IMM_7,0,1,1,70-79,Female
920,IMM_3,4,1,1,70-79,Female
920,IMM_1,0,1,1,70-79,Female
920,IMM_9,4,1,1,70-79,Female
920,IMM_4,3,1,1,70-79,Female
923,IMM_7,0,1,1,60-69,Female
923,IMM_9,3,1,1,60-69,Female
923,IMM_6,4,1,1,60-69,Female
923,IMM_8,3,1,1,60-69,Female
923,IMM_2,4,1,1,60-69,Female
923,IMM_1,0,1,1,60-69,Female
923,IMM_4,3,1,1,60-69,Female
923,IMM_3,4,1,1,60-69,Female
923,IMM_10,4,1,1,60-69,Female
923,IMM_5,0,1,1,60-69,Female
941,IMM_4,2,1,1,70-79,Female
941,IMM_5,0,1,1,70-79,Female
941,IMM_6,2,1,1,70-79,Female
941,IMM_7,0,1,1,70-79,Female
941,IMM_1,0,1,1,70-79,Female
941,IMM_9,3,1,1,70-79,Female
941,IMM_3,4,1,1,70-79,Female
941,IMM_2,1,1,1,70-79,Female
941,IMM_8,3,1,1,70-79,Female
941,IMM_10,4,1,1,70-79,Female
951,IMM_10,3,1,1,18-29,Female
951,IMM_4,0,1,1,18-29,Female
951,IMM_5,0,1,1,18-29,Female
951,IMM_9,3,1,1,18-29,Female
951,IMM_1,0,1,1,18-29,Female
951,IMM_8,3,1,1,18-29,Female
951,IMM_7,0,1,1,18-29,Female
951,IMM_6,3,1,1,18-29,Female
951,IMM_3,4,1,1,18-29,Female
951,IMM_2,0,1,1,18-29,Female
952,IMM_4,1,1,3,40-49,Female
952,IMM_8,4,1,3,40-49,Female
952,IMM_7,0,1,3,40-49,Female
952,IMM_6,4,1,3,40-49,Female
952,IMM_3,4,1,3,40-49,Female
952,IMM_1,0,1,3,40-49,Female
952,IMM_5,0,1,3,40-49,Female
952,IMM_10,3,1,3,40-49,Female
952,IMM_9,4,1,3,40-49,Female
952,IMM_2,3,1,3,40-49,Female
960,IMM_6,2,1,1,30-39,Female
960,IMM_9,2,1,1,30-39,Female
960,IMM_3,1,1,1,30-39,Female
960,IMM_1,2,1,1,30-39,Female
960,IMM_4,2,1,1,30-39,Female
960,IMM_8,2,1,1,30-39,Female
960,IMM_7,1,1,1,30-39,Female
960,IMM_5,0,1,1,30-39,Female
960,IMM_10,3,1,1,30-39,Female
960,IMM_2,0,1,1,30-39,Female
965,IMM_5,2,1,1,40-49,Female
965,IMM_6,1,1,1,40-49,Female
965,IMM_10,0,1,1,40-49,Female
965,IMM_2,0,1,1,40-49,Female
965,IMM_3,0,1,1,40-49,Female
965,IMM_9,0,1,1,40-49,Female
965,IMM_7,3,1,1,40-49,Female
965,IMM_4,0,1,1,40-49,Female
965,IMM_1,4,1,1,40-49,Female
965,IMM_8,2,1,1,40-49,Female
969,IMM_3,4,1,1,50-59,Female
969,IMM_10,3,1,1,50-59,Female
969,IMM_8,3,1,1,50-59,Female
969,IMM_7,2,1,1,50-59,Female
969,IMM_9,0,1,1,50-59,Female
969,IMM_1,1,1,1,50-59,Female
969,IMM_2,3,1,1,50-59,Female
969,IMM_5,2,1,1,50-59,Female
969,IMM_4,2,1,1,50-59,Female
969,IMM_6,1,1,1,50-59,Female
975,IMM_6,3,1,1,30-39,Female
975,IMM_9,2,1,1,30-39,Female
975,IMM_7,0,1,1,30-39,Female
975,IMM_1,0,1,1,30-39,Female
975,IMM_3,4,1,1,30-39,Female
975,IMM_2,0,1,1,30-39,Female
975,IMM_10,3,1,1,30-39,Female
975,IMM_4,0,1,1,30-39,Female
975,IMM_5,0,1,1,30-39,Female
975,IMM_8,3,1,1,30-39,Female
977,IMM_6,3,1,1,50-59,Female
977,IMM_5,0,1,1,50-59,Female
977,IMM_3,4,1,1,50-59,Female
977,IMM_10,3,1,1,50-59,Female
977,IMM_1,0,1,1,50-59,Female
977,IMM_8,2,1,1,50-59,Female
977,IMM_7,0,1,1,50-59,Female
977,IMM_9,4,1,1,50-59,Female
977,IMM_4,1,1,1,50-59,Female
977,IMM_2,1,1,1,50-59,Female
980,IMM_10,3,1,1,40-49,Female
980,IMM_6,3,1,1,40-49,Female
980,IMM_3,4,1,1,40-49,Female
980,IMM_8,4,1,1,40-49,Female
980,IMM_5,0,1,1,40-49,Female
980,IMM_7,1,1,1,40-49,Female
980,IMM_2,3,1,1,40-49,Female
980,IMM_4,1,1,1,40-49,Female
980,IMM_9,2,1,1,40-49,Female
980,IMM_1,1,1,1,40-49,Female
982,IMM_8,0,1,1,18-29,Female
982,IMM_6,4,1,1,18-29,Female
982,IMM_3,4,1,1,18-29,Female
982,IMM_4,0,1,1,18-29,Female
982,IMM_1,0,1,1,18-29,Female
982,IMM_9,4,1,1,18-29,Female
982,IMM_5,0,1,1,18-29,Female
982,IMM_7,0,1,1,18-29,Female
982,IMM_2,0,1,1,18-29,Female
982,IMM_10,4,1,1,18-29,Female
995,IMM_10,4,1,1,18-29,Female
995,IMM_4,2,1,1,18-29,Female
995,IMM_5,0,1,1,18-29,Female
995,IMM_9,1,1,1,18-29,Female
995,IMM_1,0,1,1,18-29,Female
995,IMM_8,0,1,1,18-29,Female
995,IMM_2,0,1,1,18-29,Female
995,IMM_7,2,1,1,18-29,Female
995,IMM_6,2,1,1,18-29,Female
995,IMM_3,4,1,1,18-29,Female
998,IMM_7,0,1,1,40-49,Female
998,IMM_2,3,1,1,40-49,Female
998,IMM_6,4,1,1,40-49,Female
998,IMM_4,0,1,1,40-49,Female
998,IMM_8,4,1,1,40-49,Female
998,IMM_1,0,1,1,40-49,Female
998,IMM_10,4,1,1,40-49,Female
998,IMM_3,4,1,1,40-49,Female
998,IMM_9,0,1,1,40-49,Female
998,IMM_5,2,1,1,40-49,Female
1004,IMM_3,4,1,1,30-39,Male
1004,IMM_5,0,1,1,30-39,Male
1004,IMM_8,2,1,1,30-39,Male
1004,IMM_9,4,1,1,30-39,Male
1004,IMM_1,0,1,1,30-39,Male
1004,IMM_6,3,1,1,30-39,Male
1004,IMM_10,4,1,1,30-39,Male
1004,IMM_7,0,1,1,30-39,Male
1004,IMM_4,0,1,1,30-39,Male
1004,IMM_2,2,1,1,30-39,Male
1014,IMM_7,0,1,1,18-29,Female
1014,IMM_6,1,1,1,18-29,Female
1014,IMM_5,0,1,1,18-29,Female
1014,IMM_1,0,1,1,18-29,Female
1014,IMM_10,4,1,1,18-29,Female
1014,IMM_3,4,1,1,18-29,Female
1014,IMM_2,1,1,1,18-29,Female
1014,IMM_4,1,1,1,18-29,Female
1014,IMM_8,4,1,1,18-29,Female
1014,IMM_9,4,1,1,18-29,Female
1017,IMM_6,3,1,3,30-39,Female
1017,IMM_10,3,1,3,30-39,Female
1017,IMM_5,0,1,3,30-39,Female
1017,IMM_7,0,1,3,30-39,Female
1017,IMM_3,4,1,3,30-39,Female
1017,IMM_4,1,1,3,30-39,Female
1017,IMM_8,1,1,3,30-39,Female
1017,IMM_2,1,1,3,30-39,Female
1017,IMM_1,0,1,3,30-39,Female
1017,IMM_9,3,1,3,30-39,Female
1025,IMM_7,2,1,2,60-69,Female
1025,IMM_4,0,1,2,60-69,Female
1025,IMM_3,3,1,2,60-69,Female
1025,IMM_9,3,1,2,60-69,Female
1025,IMM_8,3,1,2,60-69,Female
1025,IMM_2,2,1,2,60-69,Female
1025,IMM_1,0,1,2,60-69,Female
1025,IMM_6,3,1,2,60-69,Female
1025,IMM_5,0,1,2,60-69,Female
1025,IMM_10,3,1,2,60-69,Female
1032,IMM_3,4,1,1,40-49,Female
1032,IMM_7,0,1,1,40-49,Female
1032,IMM_10,3,1,1,40-49,Female
1032,IMM_6,3,1,1,40-49,Female
1032,IMM_8,3,1,1,40-49,Female
1032,IMM_9,3,1,1,40-49,Female
1032,IMM_2,0,1,1,40-49,Female
1032,IMM_5,0,1,1,40-49,Female
1032,IMM_4,0,1,1,40-49,Female
1032,IMM_1,0,1,1,40-49,Female
1033,IMM_8,3,1,3,60-69,Female
1033,IMM_9,2,1,3,60-69,Female
1033,IMM_5,0,1,3,60-69,Female
1033,IMM_4,2,1,3,60-69,Female
1033,IMM_1,0,1,3,60-69,Female
1033,IMM_6,2,1,3,60-69,Female
1033,IMM_2,2,1,3,60-69,Female
1033,IMM_7,0,1,3,60-69,Female
1033,IMM_3,4,1,3,60-69,Female
1033,IMM_10,2,1,3,60-69,Female
1046,IMM_10,4,1,1,40-49,Male
1046,IMM_6,3,1,1,40-49,Male
1046,IMM_1,2,1,1,40-49,Male
1046,IMM_8,4,1,1,40-49,Male
1046,IMM_7,4,1,1,40-49,Male
1046,IMM_4,4,1,1,40-49,Male
1046,IMM_5,4,1,1,40-49,Male
1046,IMM_2,4,1,1,40-49,Male
